latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
33.72165,-79.03534,33.72165,-79.03534,2018 Florence,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Andy Caldwell,Laura LaPolice,SCHOR27446,Cul-de-sac of small neighborhood.,,South Atlantic,SC,Horry County,,No,33.72165,-79.03534,34142,Waccamaw,27446,283,1,3,"Black sharpie marked on HWM on back side of green power box. There is a solid seed
line 0.55ft below this HWM. The HWM was a light mud line with little seeds. Pattern
has been common",10/6/2018 4:00:00 AM,12.22,2,6,N/A,18319,4,1.6,3,,Level III survey,Riverine,10/3/2018 4:00:00 AM,0,2,1381,1598,0.05,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.793,-79.071,33.793,-79.071,2018 Florence,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Andy Caldwell,Stake,Phone/Car GPS,NAD83,Andy Caldwell,Laura LaPolice,SCHOR27447,Residence on Talon Dr,,South Atlantic,SC,Horry County,,No,33.793,-79.071,34143,Waccamaw River,27447,283,2,4,Debris line behind residence and above ground pool,10/5/2018 4:00:00 AM,12.6,2,6,N/A,18300,7,0,3,,Level II survey,Riverine,10/3/2018 4:00:00 AM,0,2,1381,1598,0.06,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.75557,-79.07022,33.75557,-79.07022,2018 Florence,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Andy Caldwell,Laura LaPolice,SCHOR27456,Residence on Waccamaw Bend Dr,,South Atlantic,SC,Horry County,,No,33.75557,-79.07022,34144,Waccamaw River,27456,283,1,3,"Residence on Waccamaw Bend Dr - mud line on bottom of mobile home, at west end, nearest the
river",10/5/2018 4:00:00 AM,12.73,2,6,N/A,18301,4,1.44,3,,Level II survey,Riverine,10/3/2018 4:00:00 AM,0,2,1381,1598,0.06,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.67985,-79.01085,33.67985,-79.01085,2018 Florence,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Phone/Car GPS,NAD83,Andy Caldwell,Andy Caldwell,SCHOR27455,Intersection of Foxhaven Blvd and Creekside Dr,,South Atlantic,SC,Horry County,,No,33.67985,-79.01085,34145,Waccamaw,27455,283,1,2,Mud line on stop sign at intersection. Intersection is Foxhaven Blvd and Creekside Dr. Sharpie mark on HWM. White HWM chip is also on post.,10/4/2018 4:00:00 AM,10.98,2,6,N/A,18268,6,3.44,3,,Level II survey,Riverine,10/3/2018 4:00:00 AM,0,2,1381,1381,0.09,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.082623,-76.600726,35.082623,-76.600726,2018 Florence,Debris,Poor: +/- 0.40 ft,NAVD88,Level Gun,Steve Harden,Stake,Map (digital or paper),NAD83,Kris McSwain,Kris McSwain,NCPAM13248,River Dunes Marina,,"SWaTH, South Atlantic",NC,Pamlico County,,No,35.082744,-76.600771,34146,Broad Creek at Neuse River,13248,283,2,4,Stake in ground at head of debris line in grass near sensor dock,9/23/2018 4:00:00 AM,6.74,2,2,N/A,18512,7,0,4,,Levels ran from RP1 (GNSS level II),Riverine,9/20/2018 4:00:00 AM,0,2,1665,1665,0.04,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.082097,-76.601428,35.082097,-76.601428,2018 Florence,Debris,Poor: +/- 0.40 ft,NAVD88,Level Gun,Steve Harden,Stake,Map (digital or paper),WGS84 (from Digital Map),Kris McSwain,Kris McSwain,NCPAM13248,River Dunes Marina,,"SWaTH, South Atlantic",NC,Pamlico County,,No,35.082744,-76.600771,34147,Broad Creek at Neuse River,13248,283,2,4,debris line in grass near bathrooms and parking lot.  marked with stake.,9/23/2018 4:00:00 AM,6.74,2,2,N/A,18513,7,0,4,,Levels ran from RP1 (GNSS level II),Riverine,9/20/2018 4:00:00 AM,0,4,1665,1665,0.04,,HWM-02,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.67259,-79.10784,33.67259,-79.10784,2018 Florence,Mud,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Shannon Weld,Andy Caldwell,SCHOR27457,Intersection of Hickman Dr and Bucksport Rd,,South Atlantic,SC,Horry County,,No,33.67259,-79.10784,34148,Waccamaw River,27457,283,1,1,"Mud line on side of church, marked on the left side of concrete stoop leading to front entrance. Intersection of Hickman Dr. and Bucksport Rd.",10/4/2018 4:00:00 AM,14.86,2,6,N/A,18284,4,2.35,3,,Level II survey,Riverine,10/3/2018 4:00:00 AM,0,2,1914,1381,0.09,0.05,HWM,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.996061,-78.10872,34.996061,-78.10872,2018 Florence,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Anthony Gotvald,Stake,Phone/Car GPS,NAD83,David Stillwell,David Stillwell,NCDUP27428,"Old Middle School, Warsaw",,,NC,Duplin County,,No,34.996098,-78.109007,34149,Headwaters of Buckhall Creek,27428,283,2,4,Wash/debris line at the edge of the old practice baseball field at Old Middle School in Town of Warsaw. Unclear if HWM is from localized pooling of rainfall or tributary flooding.,10/3/2018 4:00:00 AM,153.99,2,6,N/A,19351,7,0,3,,Level II survey. Unclear if HWM elevation reflects localized pooling of rainfall runoff in poorly drained urban area or result of tributary flooding.,Riverine,10/3/2018 4:00:00 AM,0,2,1603,1603,0.03,0.4,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.002861,-78.087788,35.002861,-78.087788,2018 Florence,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Phone/Car GPS,NAD83,David Stillwell,David Stillwell,NCDUP27424,House on East Hill St at N Frisco St,,,NC,Duplin County,,No,35.0025563,-78.0875658,34150,Unnamed tributary,27424,283,5,1,HWM is seed line along back side of house on East Hill St. This HWM likely reflects localized pooling of rainfall and not riverine flooding.,10/3/2018 4:00:00 AM,142.78,2,6,N/A,19350,4,1.9,3,,Level II survey. Estimated HWM location from photos and Google Earth. This HWM elevation likely reflects localized pooling of rainfall in poorly drained urban land and not riverine flooding.,Riverine,10/3/2018 4:00:00 AM,0,2,1603,1603,0.03,0.05,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.679774,-79.099328,33.679774,-79.099328,2018 Florence,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Phone/Car GPS,NAD83,Shannon Weld,Andy Caldwell,SCHOR18632,"Residence on Rail Road Dr, Mud line on 4x4 post supporting electrical meter on opposite side from mark.",,South Atlantic,SC,Horry County,,No,33.679774,-79.099328,34151,Waccamaw,18632,283,1,3,Mud line on 4x4 post supporting electrical meter at Railroad Dr. residence.,10/4/2018 4:00:00 AM,10.86,2,6,N/A,18281,6,2.84,3,,Level II survey,Riverine,10/3/2018 4:00:00 AM,0,2,1914,1381,0.09,0.2,HWM,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.751734,-77.348863,34.751734,-77.348863,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Eric Frantz,Marker,Phone/Car GPS,NAD83,James Chapman,Gerard Gonthier,NCONS27461,Half built house beside Ginko Ct,,,NC,Onslow County,,No,34.75192,-77.34882,34152,Little Northeast Creek,27461,283,5,3,HWM is below front door on foundation,10/4/2018 4:00:00 AM,8.26,2,6,N/A,18681,4,0.54,3,,Level II survey,Riverine,10/4/2018 4:00:00 AM,0,2,1722,1919,0.07,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.722575,-76.946398,34.722575,-76.946398,2018 Florence,Debris,VP: > 0.40 ft,NAVD88,Level Gun,Steve Harden,Not marked,Map (digital or paper),WGS84 (from Digital Map),Kris McSwain,Kris McSwain,NCCAR12410,Blown Kiteboarding at Broad Creek,,"SWaTH, South Atlantic",NC,Carteret County,,No,34.722596,-76.946207,34153,Broad Creek at Bogue Sound,12410,283,2,5,Uneven debris line in front of house.,9/27/2018 4:00:00 AM,6.92,2,2,N/A,18589,8,0,4,,Levels ran from RM2 on 2 points of debris line and took average elevation. Survey crew verified location of mark.,Riverine,9/27/2018 4:00:00 AM,0,4,1665,1665,0.05,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.76416,-79.02454,33.76416,-79.02454,2018 Florence,Mud,Good: +/- 0.10 ft,,,Andy Caldwell,Nail and HWM tag,Phone/Car GPS,NAD83,Shannon Weld,Laura LaPolice,SCHOR27459,Access road of Witch Golf Links used for grounds keepers.,,South Atlantic,SC,Horry County,,No,33.76416,-79.02454,34154,Waccamaw,27459,283,1,2,"Mud line on tree. Grounds keeper access road on Witch link golf course. Black sharpie mark, nail and green HWM disk, orange flagging.",10/6/2018 4:00:00 AM,,,,N/A,18833,6,4.14,3,,Not surveyed due to poor GNSS solutions.,Riverine,10/4/2018 4:00:00 AM,0,2,1914,1598,,0.1,HWM,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.2322,-79.1434,34.2322,-79.1434,2018 Florence,Seed line,Fair: +/- 0.20 ft,,,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Andy Caldwell,,SCMAR18629,Large Metal Building,,South Atlantic,SC,Marion County,,No,34.2322,-79.1434,34155,Lumber River,18629,283,5,3,"Seed line on north side of building, west of the furthest north white bay doors. Telephone
pole located near mark is flagged with orange flagging.",10/4/2018 4:00:00 AM,,,,N/A,18241,4,2.46,3,,HWM form was just located on 10/4/18 and survey crew was in this area a week ago. Did not survey.,Riverine,10/4/2018 4:00:00 AM,0,2,1381,,,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.752733,-77.348712,34.752733,-77.348712,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Eric Frantz,Nail and HWM tag,Phone/Car GPS,NAD83,James Chapman,James Chapman,NCONS27462,Residence on Jasmine Lane,,,NC,Onslow County,,No,34.75271,-77.34893,34156,Little Northeast Creek,27462,283,5,2,HWM is seed line on fence in left side of backyard.  Line continuous along fence.,10/4/2018 4:00:00 AM,8.72,2,6,N/A,18682,6,5.22,3,,Level II survey,Riverine,10/4/2018 4:00:00 AM,0,2,1722,1722,0.07,0.1,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.79371,-79.0498,33.79371,-79.0498,2018 Florence,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Phone/Car GPS,NAD83,Shannon Weld,Laura LaPolice,SCHOR27463,Looks like a private park for neighborhood.,,South Atlantic,SC,Horry County,,No,33.79371,-79.0498,34157,Waccamaw,27463,283,1,2,Mudline on tree trunk at neighborhood park at interseciton of Cox Ferry Cir. and West Cox Ferry Rd. HWM located to the left of private entrance and to the left.,10/6/2018 4:00:00 AM,13.46,2,6,N/A,18320,6,2.37,3,,Level III survey,Riverine,10/4/2018 4:00:00 AM,0,2,1914,1598,0.05,0.1,HWM,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.674,-79.055,33.674,-79.055,2018 Florence,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Andy Caldwell,Andy Caldwell,SCHOR27464,"Marked with concrete pound in and green HWM tag. Located behind Waccatee Zoological Farm at
the river tours facility.",,South Atlantic,SC,Horry County,,No,33.674,-79.055,34158,Waccamaw River,27464,283,1,3,"Marked with concrete pound in and green HWM tag. Located behind Waccatee Zoological Farm at
the river tours facility.",10/4/2018 4:00:00 AM,11.47,2,6,N/A,18269,6,0,3,,Level II survey,Riverine,10/3/2018 4:00:00 AM,0,4,1381,1381,0.09,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.80909,-79.0356,33.80909,-79.0356,2018 Florence,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Shannon Weld,Laura LaPolice,SCHOR27465,Residence lot.  Along Academy Dr.,,South Atlantic,SC,Horry County,,No,33.80909,-79.0356,34159,Waccamaw,27465,283,1,2,Mud and seed line on telephone box on side facing residence house on Academy Rd.,10/6/2018 4:00:00 AM,13.9,2,6,N/A,18321,4,1.62,3,,Level III survey,Riverine,10/4/2018 4:00:00 AM,0,2,1914,1598,0.05,0.1,HWM,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.750975,-77.343,34.750975,-77.343,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Eric Frantz,Other (Note in Description box),Phone/Car GPS,NAD83,James Chapman,Gerard Gonthier,NCONS27467,Residence on Stillwater Cove,,,NC,Onslow County,,No,34.75091,-77.34294,34160,New River,27467,283,5,2,Seed/debris line across screen on back porch. Mark is pencil mark on door frame of porch.,10/4/2018 4:00:00 AM,9.88,2,6,N/A,18683,9,4.57,3,,Level II survey,Riverine,10/4/2018 4:00:00 AM,0,2,1722,1919,0.07,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.81429,-79.03775,33.81429,-79.03775,2018 Florence,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Shannon Weld,Laura LaPolice,SCHOR27466,Back side of Chancel Builders building.,,South Atlantic,SC,Horry County,,No,33.81429,-79.03775,34161,Waccamaw,27466,283,1,2,Solid mud line back side of Chancel Builders building. HWM by 2 garage doors.,10/6/2018 4:00:00 AM,14.05,2,6,N/A,18322,4,1.42,3,,Level III survey,Riverine,10/4/2018 4:00:00 AM,0,2,1914,1598,0.05,0.1,HWM,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.287742,-77.827943,34.287742,-77.827943,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Anthony Gotvald,Not marked,Map (digital or paper),NAD83,Gerard Gonthier,Gerard Gonthier,NCNEW27454,House on Torchwood Blvd at Walking Horse Ct,,,NC,New Hanover County,,No,34.287662,-77.8279585,34162,Headwaters of Smith Creek,27454,283,5,3,"Seed line on inside left front corner of garage, surveyed at time of flagging. Confirmed by other marks in garage, inside house, and by homeowner.",10/3/2018 4:00:00 AM,42.71,2,6,N/A,19465,8,0.49,4,,Level III survey. HWM from urban flash flooding.,Riverine,10/3/2018 4:00:00 AM,0,2,1919,1919,0.07,0.2,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.034333,-78.974837,35.034333,-78.974837,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Map (digital or paper),WGS84 (from Digital Map),,Bryce McClenney,NCCUM27422,Creeks Edge Apartments,,,NC,Cumberland County,,No,35.034346,-78.974674,34163,Beaver Creek,27422,283,5,3,"Fair seed line on rear siding of building, transferred to NW corner.",10/4/2018 4:00:00 AM,141.01,2,6,N/A,19321,4,2.95,4,,GNSS level III survey,Riverine,10/3/2018 4:00:00 AM,1,4,,13,0.08,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.052794,-78.873009,35.052794,-78.873009,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Bryce McClenney,NCCUM27430,House on Hawley Lane,,,NC,Cumberland County,,No,35.052794,-78.873009,34165,Cross Creek,27430,283,5,2,Good seed/mud line on entire perimeter of the house. HMW placed on white lattice board on right side of front entrance.,10/4/2018 4:00:00 AM,81.45,2,6,N/A,19322,6,7.2,3,,Level III survey,Riverine,10/3/2018 4:00:00 AM,0,4,1715,13,0.08,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.059998,-78.867476,35.059998,-78.867476,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Bryce McClenney,NCCUM27432,"Linear Park at end of Gale St, Cross Creek Cemetery",,,NC,Cumberland County,,No,35.059998,-78.867476,34166,Cross Creek,27432,283,5,2,"Overlook loop trail in Linear Park at SE back corner of Cross Creek Cemetery. Excellent seed line 36 in white oak tree, N side of creek.",10/4/2018 4:00:00 AM,81.63,2,6,N/A,19323,6,5.55,3,,GNSS level III survey,Riverine,10/3/2018 4:00:00 AM,1,4,1715,13,0.08,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.04822,-78.871761,35.04822,-78.871761,2018 Florence,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Bryce McClenney,NCCUM27439,E Russell St. bridge at Blounts Creek,,,NC,Cumberland County,,No,35.04822,-78.871761,34167,Blounts Creek,27439,283,2,4,"Poor debris line with faded traces of mud on 24 in pine tree on left bank 20 ft downstream from bridge, N side of E Russell St.",10/4/2018 4:00:00 AM,81.59,2,6,N/A,19324,6,2.64,3,,GNSS level III survey. Estimated HWM location from photos and Google Earth.,Riverine,10/3/2018 4:00:00 AM,0,4,1715,13,0.08,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.747129,-77.733006,34.747129,-77.733006,2018 Florence,Seed line,Good: +/- 0.10 ft,,,Anthony Gotvald,Nail and HWM tag,Map (digital or paper),WGS84 (from Digital Map),Cristal Younker,,NCDUP27440,House on James Rd,,,NC,Duplin County,,No,34.747129,-77.733006,34168,Cypress Creek,27440,283,5,2,"Seed line wrapped around entire house, HWM on side of back deck.",,,,,N/A,19352,6,1.98,4,,,Riverine,10/3/2018 4:00:00 AM,0,4,1715,,,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.780243,-77.783042,34.780243,-77.783042,2018 Florence,Seed line,Good: +/- 0.10 ft,,,Anthony Gotvald,Nail and HWM tag,Map (digital or paper),WGS84 (from Digital Map),Cristal Younker,,NCDUP27450,Mill Swamp Community Center.,,,NC,Duplin County,,No,34.780243,-77.783042,34169,Cypress Creek,27450,283,5,2,"Seed line found on front of building foundation, HMW on leg of ramp walkway.",,,,,N/A,19353,6,1.68,4,,This HWM elevation was not determined.,Riverine,10/3/2018 4:00:00 AM,0,4,1715,,,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.256935,-77.831845,34.256935,-77.831845,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Map (digital or paper),WGS84 (from Digital Map),Cristal Younker,Gerard Gonthier,NCNEW27460,"Residence on Station Rd, Northwood Estates",,,NC,New Hanover County,,No,34.256935,-77.831845,34170,Ponding not associated with Creek,27460,283,5,2,"Seed line on back left side of white shed, located behind detached garage behind house.",10/4/2018 4:00:00 AM,39.47,2,6,N/A,19508,6,1.38,4,,This HWM elevation is considered to reflect localized pooling of rainfall in a topographic depression and is not associated with riverine flooding.,Riverine,10/4/2018 4:00:00 AM,0,4,1715,1919,0.11,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.044773,-78.877685,35.044773,-78.877685,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Bryce McClenney,NCCUM27449,House at 411 S. Cool Spring St,,,NC,Cumberland County,,No,35.044773,-78.877685,34171,Blounts Creek,27449,283,5,2,"HWM is seed line by right front door of house next to sidewalk, protected by awning overhang.",10/4/2018 4:00:00 AM,86.07,2,6,N/A,19325,4,0.51,3,,Level III survey. This same spot also had a HWM established for Hurricane Matthew.,Riverine,10/3/2018 4:00:00 AM,0,4,1715,13,0.08,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.14989,-80.27852,35.14989,-80.27852,2018 Florence,Seed line,Good: +/- 0.10 ft,,,Anthony Gotvald,Nail and HWM tag,Handheld GPS,NAD83,Anthony Gotvald,,NCANS27065,Hwy 742 near Richardson Creek,,,NC,Anson County,,No,35.14989,-80.27852,34172,Richardson Creek,27065,283,5,2,HWM on cedar tree in woods off hwy 742. Across the street from Tolley Chicken Farm.,,,,,N/A,19274,6,5.98,1,,HWM elevation could not be determined.,Riverine,9/25/2018 4:00:00 AM,0,2,6,,,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.08265,-79.99938,35.08265,-79.99938,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Handheld GPS,NAD83,Anthony Gotvald,Bryce McClenney,NCANS27087,Red Hill Boating Access Area at Pee Dee R,,,NC,Anson County,,No,35.08265,-79.99938,34173,Pee Dee River,27087,283,5,3,HWM seed line on tree off Matthew St at Red Hill Boating Access Area,10/5/2018 4:00:00 AM,206.61,2,6,N/A,19275,6,5.23,1,,GNSS level III survey.,Riverine,9/25/2018 4:00:00 AM,0,2,6,13,0.09,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.213995,-77.947065,34.213995,-77.947065,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Map (digital or paper),WGS84 (from Digital Map),Mary Winsor,Bryce McClenney,NCNEW27421,Optimist Park Baseball field at South Front Street,,,NC,New Hanover County,,No,34.213995,-77.947065,34174,Greenfield creek/ Cape fear river,27421,283,5,2,"Good seed line throughout inside dugout, first base side, on northern baseball field. Mark placed on outside end of dugout.",10/4/2018 4:00:00 AM,5.46,2,6,N/A,19464,4,3.5,4,,GNSS level II survey. Estimated HWM location from photos and Google Earth.,Riverine,10/4/2018 4:00:00 AM,0,4,1920,13,0.09,,HWM-02,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.16685,-80.21086,35.16685,-80.21086,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Handheld GPS,NAD83,Anthony Gotvald,Bryce McClenney,NCSTA27061,Oak tree near house on Old Davis Rd,,,NC,Stanly County,,No,35.16685,-80.21086,34175,Coopers Creek,27061,283,5,2,HWM on oak tree off N side of highway near house.,10/5/2018 4:00:00 AM,261.8,2,6,N/A,19545,6,2.09,1,,GNSS level III survey.,Riverine,9/25/2018 4:00:00 AM,0,2,6,13,0.09,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.336965,-77.897259,34.336965,-77.897259,2018 Florence,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Map (digital or paper),WGS84 (from Digital Map),Anthony Gotvald,Mary Winsor,NCNEW27468,Shady Haven Mobile Home Park,,,NC,New Hanover County,,No,34.336965,-77.897259,34181,Prince George Creek,27468,283,1,2,HMW is mud line in the front window of the 3rd trailer on left into Shady Haven Mobile Home park.,10/5/2018 4:00:00 AM,18.56,2,6,N/A,19467,4,5.67,4,,GNSS level II survey,Riverine,10/4/2018 4:00:00 AM,0,4,6,1920,0.14,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
